Bill Date & Time,Timestamp,Name,Phone Number,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,Bill Amount,Service done by,Payment Mode,Helper for S,Bill Date,week,Name of the day
04/07/2025 08:41:14,04/07/2025 08:41:14,Divya Rao,+91 2419562525,False,True,False,False,False,True,False,True,False,False,,1676,Kavita,Card,Helper1,04/07/2025,27,Friday
05/08/2025 21:46:14,05/08/2025 21:46:14,Priya Patel,+91 4363910257,False,False,True,True,False,False,False,False,False,False,,993,Priya,Card,,05/08/2025,32,Tuesday
30/08/2025 23:24:14,30/08/2025 23:24:14,Ritu Mehta,+91 0864035533,True,False,False,True,False,False,False,False,True,False,,1852,Sneha,Wallet,Helper1,30/08/2025,35,Saturday
24/06/2025 04:11:14,24/06/2025 04:11:14,Kavita Reddy,+91 0232129833,False,True,False,False,False,False,True,True,False,False,,1288,Sneha,Wallet,Helper2,24/06/2025,26,Tuesday
10/11/2025 00:26:14,10/11/2025 00:26:14,Sneha Gupta,+91 9734715662,False,False,False,False,False,False,True,True,False,False,,1360,Sneha,Wallet,Helper1,10/11/2025,46,Monday
13/09/2025 04:01:14,13/09/2025 04:01:14,Priya Patel,+91 4982824674,False,False,False,False,True,False,True,False,False,False,,1467,Priya,UPI,Helper2,13/09/2025,37,Saturday
06/10/2025 00:16:14,06/10/2025 00:16:14,Kavita Reddy,+91 0085766656,False,True,False,False,True,False,False,False,False,False,,857,Priya,Wallet,Helper2,06/10/2025,41,Monday
27/07/2025 03:23:14,27/07/2025 03:23:14,Nisha Verma,+91 5875066337,False,False,False,False,False,True,False,False,False,False,,228,Sneha,UPI,,27/07/2025,30,Sunday
28/11/2025 23:23:14,28/11/2025 23:23:14,Kavita Reddy,+91 9920116691,False,False,True,True,False,False,True,False,False,False,,1604,Ritu,Wallet,Helper3,28/11/2025,48,Friday
21/09/2025 09:02:14,21/09/2025 09:02:14,Priya Patel,+91 1952436402,True,True,False,False,False,False,False,False,False,False,,898,Ritu,Wallet,Helper3,21/09/2025,38,Sunday
25/09/2025 23:18:14,25/09/2025 23:18:14,Ritu Mehta,+91 2237281793,False,False,False,True,False,False,False,False,False,False,,260,Sneha,Card,Helper3,25/09/2025,39,Thursday
20/09/2025 04:47:14,20/09/2025 04:47:14,Divya Rao,+91 1214161415,False,False,False,False,False,False,False,False,False,True,,440,Kavita,Wallet,Helper1,20/09/2025,38,Saturday
09/06/2025 21:24:14,09/06/2025 21:24:14,Anjali Sharma,+91 9013806984,False,False,False,False,False,True,False,True,False,False,,1183,Anjali,UPI,Helper3,09/06/2025,24,Monday
08/08/2025 02:49:14,08/08/2025 02:49:14,Pooja Desai,+91 6905510762,False,False,False,False,False,False,False,False,False,True,,325,Ritu,UPI,Helper2,08/08/2025,32,Friday
10/09/2025 04:46:14,10/09/2025 04:46:14,Sakshi Kumar,+91 7863050505,False,False,False,True,False,False,False,True,False,True,,1448,Kavita,Wallet,Helper1,10/09/2025,37,Wednesday
14/09/2025 01:45:14,14/09/2025 01:45:14,Kavita Reddy,+91 2898027148,False,False,True,False,False,False,False,True,False,False,,1011,Ritu,Card,Helper2,14/09/2025,37,Sunday
31/07/2025 23:55:14,31/07/2025 23:55:14,Sakshi Kumar,+91 1160256434,False,True,True,False,False,False,False,True,False,False,,1742,Anjali,Card,Helper1,31/07/2025,31,Thursday
19/11/2025 02:31:14,19/11/2025 02:31:14,Nisha Verma,+91 6863341411,False,False,False,False,False,True,False,False,False,False,,392,Priya,UPI,Helper2,19/11/2025,47,Wednesday
27/08/2025 03:43:14,27/08/2025 03:43:14,Nisha Verma,+91 0409836655,False,False,True,True,False,False,False,False,True,False,,1122,Ritu,Wallet,Helper3,27/08/2025,35,Wednesday
15/07/2025 02:00:14,15/07/2025 02:00:14,Kavita Reddy,+91 7729420954,False,True,False,False,True,False,False,True,False,False,,1624,Kavita,Cash,Helper3,15/07/2025,29,Tuesday
17/07/2025 08:20:14,17/07/2025 08:20:14,Nisha Verma,+91 3027642086,False,False,False,False,False,False,True,True,False,False,,1156,Kavita,Cash,Helper3,17/07/2025,29,Thursday
19/08/2025 09:06:14,19/08/2025 09:06:14,Kavita Reddy,+91 8612590472,False,False,True,False,False,False,False,True,True,False,,1260,Sneha,Card,Helper1,19/08/2025,34,Tuesday
08/09/2025 09:01:14,08/09/2025 09:01:14,Divya Rao,+91 1266201572,False,True,False,False,False,False,False,False,False,False,,727,Anjali,Wallet,Helper2,08/09/2025,37,Monday
15/11/2025 08:32:14,15/11/2025 08:32:14,Kavita Reddy,+91 0136749261,False,False,False,False,True,False,True,False,False,False,,1231,Priya,Cash,Helper1,15/11/2025,46,Saturday
28/06/2025 22:38:14,28/06/2025 22:38:14,Sakshi Kumar,+91 8309997419,False,False,False,False,False,False,True,False,False,False,,695,Kavita,UPI,Helper2,28/06/2025,26,Saturday
03/07/2025 02:11:14,03/07/2025 02:11:14,Nisha Verma,+91 8260688871,False,True,False,False,False,False,False,False,True,True,,1117,Ritu,Card,Helper1,03/07/2025,27,Thursday
28/10/2025 04:58:14,28/10/2025 04:58:14,Ritu Mehta,+91 1029321840,False,True,False,False,False,False,False,False,False,False,,718,Anjali,UPI,Helper2,28/10/2025,44,Tuesday
24/09/2025 07:07:14,24/09/2025 07:07:14,Kavita Reddy,+91 4084872975,False,False,False,True,False,True,False,False,True,False,,988,Priya,Card,Helper2,24/09/2025,39,Wednesday
23/08/2025 00:15:14,23/08/2025 00:15:14,Divya Rao,+91 8395429618,False,False,False,False,True,False,True,False,False,False,,976,Kavita,Cash,Helper3,23/08/2025,34,Saturday
28/11/2025 03:51:14,28/11/2025 03:51:14,Neha Singh,+91 8314359892,False,False,True,False,False,True,False,False,False,False,,1232,Priya,Card,Helper1,28/11/2025,48,Friday
15/08/2025 22:41:14,15/08/2025 22:41:14,Priya Patel,+91 8615155423,True,True,False,False,False,False,False,False,False,False,,1013,Kavita,Cash,Helper1,15/08/2025,33,Friday
22/07/2025 05:53:14,22/07/2025 05:53:14,Sneha Gupta,+91 9718594849,True,False,False,False,False,False,False,False,False,False,,374,Anjali,Wallet,Helper2,22/07/2025,30,Tuesday
04/09/2025 08:50:14,04/09/2025 08:50:14,Aditi Joshi,+91 8967924082,False,False,True,False,False,False,True,False,False,True,,1508,Anjali,Card,,04/09/2025,36,Thursday
05/12/2025 04:18:14,05/12/2025 04:18:14,Simran Kaur,+91 5784468341,False,False,False,False,False,True,True,False,False,False,,573,Priya,Card,Helper1,05/12/2025,49,Friday
20/07/2025 06:10:14,20/07/2025 06:10:14,Priya Patel,+91 4870682778,False,True,False,False,False,False,True,False,True,False,,815,Kavita,UPI,Helper2,20/07/2025,29,Sunday
24/11/2025 05:50:14,24/11/2025 05:50:14,Divya Rao,+91 0972832152,True,False,False,False,False,True,True,False,False,False,,1669,Anjali,Cash,Helper3,24/11/2025,48,Monday
28/11/2025 01:00:14,28/11/2025 01:00:14,Aditi Joshi,+91 1447443096,False,False,False,False,True,False,False,False,False,False,,727,Priya,Wallet,,28/11/2025,48,Friday
22/06/2025 02:07:14,22/06/2025 02:07:14,Divya Rao,+91 7545105265,False,True,False,False,False,False,False,False,False,False,,641,Kavita,Card,Helper1,22/06/2025,25,Sunday
21/10/2025 06:04:14,21/10/2025 06:04:14,Neha Singh,+91 6170243765,False,False,False,False,False,True,True,False,False,False,,1135,Anjali,Cash,,21/10/2025,43,Tuesday
23/11/2025 04:17:14,23/11/2025 04:17:14,Neha Singh,+91 5605313402,False,False,False,False,False,True,True,False,False,False,,596,Sneha,Wallet,Helper3,23/11/2025,47,Sunday
08/07/2025 03:38:14,08/07/2025 03:38:14,Aditi Joshi,+91 7256862110,False,False,True,False,False,False,False,False,False,False,,552,Ritu,Cash,Helper2,08/07/2025,28,Tuesday
21/06/2025 08:00:14,21/06/2025 08:00:14,Ritu Mehta,+91 6906744716,False,False,False,False,False,False,False,False,False,True,,356,Ritu,Card,Helper2,21/06/2025,25,Saturday
17/08/2025 23:02:14,17/08/2025 23:02:14,Sneha Gupta,+91 3637189239,False,True,True,True,False,False,False,False,False,False,,1184,Anjali,Card,Helper2,17/08/2025,33,Sunday
24/09/2025 21:46:14,24/09/2025 21:46:14,Kavita Reddy,+91 1066843356,True,False,False,False,False,False,False,False,True,False,,889,Anjali,Cash,Helper3,24/09/2025,39,Wednesday
09/09/2025 01:29:14,09/09/2025 01:29:14,Nisha Verma,+91 6350200053,False,False,False,False,True,False,False,True,False,False,,944,Sneha,UPI,,09/09/2025,37,Tuesday
09/09/2025 02:26:14,09/09/2025 02:26:14,Priya Patel,+91 1082555989,False,False,False,True,True,False,False,False,False,False,,1213,Kavita,Cash,Helper1,09/09/2025,37,Tuesday
11/07/2025 07:54:14,11/07/2025 07:54:14,Divya Rao,+91 1093371189,False,False,False,False,True,False,False,True,False,False,,1152,Sneha,Cash,Helper2,11/07/2025,28,Friday
27/07/2025 03:42:14,27/07/2025 03:42:14,Nisha Verma,+91 4855716176,True,False,True,False,False,False,False,False,True,False,,1308,Priya,Cash,Helper2,27/07/2025,30,Sunday
17/09/2025 04:50:14,17/09/2025 04:50:14,Aditi Joshi,+91 8127868669,False,False,True,True,False,False,False,False,False,False,,566,Ritu,Card,Helper1,17/09/2025,38,Wednesday
17/10/2025 04:39:14,17/10/2025 04:39:14,Nisha Verma,+91 8443448123,False,False,False,False,False,False,False,False,True,False,,443,Anjali,Cash,Helper2,17/10/2025,42,Friday
17/08/2025 23:24:14,17/08/2025 23:24:14,Anjali Sharma,+91 3381059551,False,False,True,False,True,False,False,False,True,False,,1651,Priya,Cash,Helper3,17/08/2025,33,Sunday
03/08/2025 08:24:14,03/08/2025 08:24:14,Neha Singh,+91 4089164983,False,False,False,True,False,True,False,False,False,False,,883,Ritu,Wallet,Helper2,03/08/2025,31,Sunday
30/09/2025 00:53:14,30/09/2025 00:53:14,Nisha Verma,+91 6527172722,False,False,False,False,False,False,False,False,False,True,,702,Sneha,UPI,Helper1,30/09/2025,40,Tuesday
26/08/2025 00:03:14,26/08/2025 00:03:14,Neha Singh,+91 6931216376,False,False,False,False,False,False,False,False,True,False,,340,Priya,Cash,,26/08/2025,35,Tuesday
